-1.48E+04
-7.23E+03
-2.60E+03
-3.99E+03
-2.24E+03
-1.96E+03
-1.17E+03
-6.17E+03
-4.67E+01
-3.08E+00
-2.30E+02
-1.37E+03
-8.99E-01
-5.22E-01
-1.85E-01
-9.51E+03
-7.17E+01
3.29E-02
-1.20E+03
-2.85E+02
-2.12E+03
-2.30E+03
-1.02E+04
-1.03E+04
-2.12E+02
-1.23E+00
-2.12E+03
4.15E-01
-2.09E+03
4.19E-01
-1.05E+02
-5.42E+01
-2.41E+03
-5.03E+03
-9.60E+03
-4.61E+02
-9.74E+01
-3.61E+04
-5.04E+03
-4.19E+04
-4.10E+01
-9.20E+03
-9.41E+03
-1.65E+02
-1.12E+00
-5.44E+01
-1.27E+00
6.89E-01
7.30E-01
-1.72E-01
-1.70E+02
-2.38E+03
-2.44E+02
-2.36E+03
-6.22E-01
-3.40E-01
-1.75E+01
-5.40E+01
-4.61E-01
-6.46E+03
-5.79E+03
-1.52E+01
5.67E-02
-6.34E+03
-1.11E+02
-3.81E+01
-1.96E+01
-1.43E+01
-1.01E-01
-1.60E-02
-7.40E+01
-4.62E+01
-1.56E+01
-1.69E-01
-2.20E+02
-6.85E+03
-6.60E+02
-6.33E+03
-2.70E+04
-2.76E+00
-1.13E+01
-6.12E+01
-9.99E+03
-9.88E+03
-1.43E+04
-4.90E+03
-1.23E+03
-2.43E+02
-2.66E+02
-7.71E+01
-3.28E+02
-7.96E+03
-2.77E+02
-1.86E+01
-3.39E+00
-7.35E+00
-5.56E-01
-1.92E+02
6.25E-02
-1.04E+02
