0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
9.97E-01
9.97E-01
9.97E-01
1.00E+00
1.00E+00
1.00E+00
1.00E+00
1.00E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.01E+00
1.02E+00
1.02E+00
1.02E+00
1.02E+00
1.02E+00
1.02E+00
1.02E+00
1.02E+00
1.02E+00
1.02E+00
1.02E+00
1.02E+00
1.02E+00
1.02E+00
1.02E+00
1.02E+00
